,organization,industry,section,gri_l1,gri_l2,sim_score,gri_desc
4068,netflix,technology,netflix-esg-2022-64,gri_305,gri_305-5,0.47680074,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
4069,netflix,technology,netflix-esg-2022-64,gri_305,gri_305-6,0.456176728,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
4070,netflix,technology,netflix-esg-2022-64,gri_305,gri_305-2,0.451079011,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4071,netflix,technology,netflix-esg-2022-64,gri_305,gri_305-1,0.440932721,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4072,netflix,technology,netflix-esg-2022-64,gri_305,gri_305-7,0.43724975,"Emissions (Climate Change, Pollution & Toxics): Nitrogen oxides (NOX), sulfur oxides (SOX), Hazardous Air Pollutant (HAP) and other significant air emissions (How many metric tonnes of SOx, NOX, HAP does the company emit?)"
4073,netflix,technology,netflix-esg-2022-66,gri_201,gri_201-2,0.552936792,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4074,netflix,technology,netflix-esg-2022-66,gri_2,gri_2-22,0.49505344,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4075,netflix,technology,netflix-esg-2022-66,gri_308,gri_308-2,0.484969676,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4076,netflix,technology,netflix-esg-2022-66,gri_201,gri_201-1,0.48265022,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4077,netflix,technology,netflix-esg-2022-66,gri_2,gri_2-2,0.469710946,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4078,netflix,technology,netflix-esg-2022-67,gri_201,gri_201-2,0.602617741,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4079,netflix,technology,netflix-esg-2022-67,gri_2,gri_2-25,0.535116136,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4080,netflix,technology,netflix-esg-2022-67,gri_201,gri_201-1,0.515548706,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4081,netflix,technology,netflix-esg-2022-67,gri_2,gri_2-22,0.51253438,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4082,netflix,technology,netflix-esg-2022-67,gri_308,gri_308-2,0.427676529,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4083,netflix,technology,netflix-esg-2022-67,gri_304,gri_304-2,0.421464264,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4084,netflix,technology,netflix-esg-2022-68,gri_305,gri_305-2,0.490105152,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4085,netflix,technology,netflix-esg-2022-68,gri_305,gri_305-1,0.488899291,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4086,netflix,technology,netflix-esg-2022-68,gri_305,gri_305-3,0.477407157,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
4087,netflix,technology,netflix-esg-2022-69,gri_305,gri_305-1,0.562645316,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4088,netflix,technology,netflix-esg-2022-69,gri_305,gri_305-2,0.542751968,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4089,netflix,technology,netflix-esg-2022-69,gri_305,gri_305-3,0.53995657,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
4090,netflix,technology,netflix-esg-2022-69,gri_302,gri_302-4,0.413421988,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
4091,netflix,technology,netflix-esg-2022-70,gri_2,gri_2-25,0.425137937,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4092,netflix,technology,netflix-esg-2022-70,gri_201,gri_201-2,0.412807941,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4093,netflix,technology,netflix-esg-2022-70,gri_305,gri_305-1,0.403925866,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4094,netflix,technology,netflix-esg-2022-71,gri_304,gri_304-2,0.430868626,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4095,newlook,fashion,newlook-sustainability-2023-1,gri_2,gri_2-22,0.410090446,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4096,newlook,fashion,newlook-sustainability-2023-2,gri_308,gri_308-2,0.471921891,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4097,newlook,fashion,newlook-sustainability-2023-3,gri_308,gri_308-2,0.432460666,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4098,newlook,fashion,newlook-sustainability-2023-6,gri_308,gri_308-2,0.464929074,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4099,newlook,fashion,newlook-sustainability-2023-6,gri_2,gri_2-29,0.416993022,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4100,newlook,fashion,newlook-sustainability-2023-8,gri_304,gri_304-2,0.520569921,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4101,newlook,fashion,newlook-sustainability-2023-8,gri_2,gri_2-22,0.460873216,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4102,newlook,fashion,newlook-sustainability-2023-8,gri_2,gri_2-2,0.427752197,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4103,newlook,fashion,newlook-sustainability-2023-8,gri_201,gri_201-1,0.422174454,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4104,newlook,fashion,newlook-sustainability-2023-9,gri_201,gri_201-2,0.45934546,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4105,newlook,fashion,newlook-sustainability-2023-9,gri_2,gri_2-22,0.446365356,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4106,newlook,fashion,newlook-sustainability-2023-9,gri_2,gri_2-25,0.437901974,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4107,newlook,fashion,newlook-sustainability-2023-9,gri_308,gri_308-2,0.427672356,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4108,newlook,fashion,newlook-sustainability-2023-10,gri_304,gri_304-2,0.523602188,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4109,newlook,fashion,newlook-sustainability-2023-10,gri_201,gri_201-2,0.441217214,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4110,newlook,fashion,newlook-sustainability-2023-10,gri_303,gri_303-2,0.439782262,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
4111,newlook,fashion,newlook-sustainability-2023-10,gri_308,gri_308-2,0.431273043,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4112,newlook,fashion,newlook-sustainability-2023-10,gri_2,gri_2-22,0.414847553,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4113,newlook,fashion,newlook-sustainability-2023-10,gri_2,gri_2-25,0.414786637,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4114,newlook,fashion,newlook-sustainability-2023-11,gri_308,gri_308-2,0.499924898,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4115,newlook,fashion,newlook-sustainability-2023-11,gri_308,gri_308-1,0.47413668,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4116,newlook,fashion,newlook-sustainability-2023-11,gri_2,gri_2-29,0.40373677,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4117,newlook,fashion,newlook-sustainability-2023-13,gri_308,gri_308-2,0.487859219,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4118,newlook,fashion,newlook-sustainability-2023-13,gri_2,gri_2-29,0.456380993,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4119,newlook,fashion,newlook-sustainability-2023-16,gri_308,gri_308-2,0.452139258,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4120,newlook,fashion,newlook-sustainability-2023-16,gri_308,gri_308-1,0.442602307,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4121,newlook,fashion,newlook-sustainability-2023-16,gri_201,gri_201-2,0.422893375,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4122,newlook,fashion,newlook-sustainability-2023-18,gri_308,gri_308-1,0.470754147,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4123,newlook,fashion,newlook-sustainability-2023-18,gri_308,gri_308-2,0.459641904,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4124,newlook,fashion,newlook-sustainability-2023-20,gri_2,gri_2-22,0.517075777,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4125,newlook,fashion,newlook-sustainability-2023-20,gri_2,gri_2-2,0.508260608,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4126,newlook,fashion,newlook-sustainability-2023-20,gri_2,gri_2-25,0.473408282,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4127,newlook,fashion,newlook-sustainability-2023-20,gri_201,gri_201-2,0.447678626,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4128,newlook,fashion,newlook-sustainability-2023-20,gri_308,gri_308-2,0.446766645,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4129,newlook,fashion,newlook-sustainability-2023-20,gri_2,gri_2-29,0.446281612,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4130,newlook,fashion,newlook-sustainability-2023-20,gri_2,gri_2-24,0.43632856,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4131,newlook,fashion,newlook-sustainability-2023-20,gri_307,gri_307-1,0.402842581,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
4132,newlook,fashion,newlook-sustainability-2023-21,gri_201,gri_201-2,0.456999063,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4133,newlook,fashion,newlook-sustainability-2023-21,gri_305,gri_305-1,0.421862304,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4134,newlook,fashion,newlook-sustainability-2023-23,gri_302,gri_302-4,0.428586721,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
4135,newlook,fashion,newlook-sustainability-2023-23,gri_302,gri_302-5,0.418554664,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
4136,newlook,fashion,newlook-sustainability-2023-23,gri_201,gri_201-2,0.410298377,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4137,newlook,fashion,newlook-sustainability-2023-24,gri_308,gri_308-2,0.529909611,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4138,newlook,fashion,newlook-sustainability-2023-24,gri_305,gri_305-2,0.417357415,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4139,newlook,fashion,newlook-sustainability-2023-24,gri_305,gri_305-1,0.413718402,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4140,newlook,fashion,newlook-sustainability-2023-27,gri_308,gri_308-2,0.447890729,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4141,newlook,fashion,newlook-sustainability-2023-29,gri_306,gri_306-2,0.525669336,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
4142,newlook,fashion,newlook-sustainability-2023-29,gri_306,gri_306-1,0.515473902,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
4143,newlook,fashion,newlook-sustainability-2023-29,gri_304,gri_304-2,0.471090555,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4144,newlook,fashion,newlook-sustainability-2023-29,gri_306,gri_306-3,0.444045365,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
4145,newlook,fashion,newlook-sustainability-2023-29,gri_308,gri_308-2,0.417845607,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4146,newlook,fashion,newlook-sustainability-2023-30,gri_304,gri_304-2,0.429602623,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4147,newlook,fashion,newlook-sustainability-2023-34,gri_301,gri_301-2,0.520380139,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
4148,newlook,fashion,newlook-sustainability-2023-34,gri_301,gri_301-1,0.454220653,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
4149,newlook,fashion,newlook-sustainability-2023-34,gri_306,gri_306-1,0.42738083,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
4150,newlook,fashion,newlook-sustainability-2023-41,gri_302,gri_302-5,0.417434484,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
4151,newlook,fashion,newlook-sustainability-2023-42,gri_308,gri_308-2,0.408135921,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4152,newlook,fashion,newlook-sustainability-2023-54,gri_304,gri_304-2,0.425652981,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4153,newlook,fashion,newlook-sustainability-2023-62,gri_304,gri_304-2,0.419573486,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4154,newlook,fashion,newlook-sustainability-2023-65,gri_2,gri_2-22,0.573200464,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4155,newlook,fashion,newlook-sustainability-2023-65,gri_201,gri_201-2,0.566502571,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4156,newlook,fashion,newlook-sustainability-2023-65,gri_2,gri_2-25,0.564872563,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4157,newlook,fashion,newlook-sustainability-2023-65,gri_2,gri_2-2,0.519392371,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4158,newlook,fashion,newlook-sustainability-2023-65,gri_2,gri_2-27,0.43451196,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4159,newlook,fashion,newlook-sustainability-2023-65,gri_304,gri_304-2,0.432160765,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4160,newlook,fashion,newlook-sustainability-2023-65,gri_308,gri_308-2,0.411172062,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4161,newlook,fashion,newlook-sustainability-2023-66,gri_308,gri_308-2,0.61153698,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4162,newlook,fashion,newlook-sustainability-2023-66,gri_308,gri_308-1,0.603608727,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4163,newlook,fashion,newlook-sustainability-2023-66,gri_305,gri_305-6,0.501174092,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
4164,newlook,fashion,newlook-sustainability-2023-66,gri_2,gri_2-2,0.49764365,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4165,newlook,fashion,newlook-sustainability-2023-66,gri_2,gri_2-27,0.466575086,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4166,newlook,fashion,newlook-sustainability-2023-66,gri_307,gri_307-1,0.466544747,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
4167,newlook,fashion,newlook-sustainability-2023-66,gri_2,gri_2-25,0.430251122,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4168,paypal,finances,paypal-global-2023-8,gri_201,gri_201-1,0.484792113,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4169,paypal,finances,paypal-global-2023-8,gri_308,gri_308-2,0.471720845,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4170,paypal,finances,paypal-global-2023-8,gri_201,gri_201-2,0.455610216,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4171,paypal,finances,paypal-global-2023-8,gri_2,gri_2-29,0.417602599,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4172,paypal,finances,paypal-global-2023-8,gri_2,gri_2-24,0.402745128,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4173,paypal,finances,paypal-global-2023-10,gri_2,gri_2-2,0.454535246,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4174,paypal,finances,paypal-global-2023-10,gri_2,gri_2-22,0.452423811,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4175,paypal,finances,paypal-global-2023-10,gri_2,gri_2-24,0.44645223,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4176,paypal,finances,paypal-global-2023-10,gri_2,gri_2-29,0.442642748,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4177,paypal,finances,paypal-global-2023-11,gri_2,gri_2-29,0.478139848,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4178,paypal,finances,paypal-global-2023-11,gri_201,gri_201-1,0.426654816,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
